Name,Agg,Eat,For,Loc,NS,P,Rest,SM,St,CP,Nur,Other,Out of Sight,PupAgg,PupPlay,Ster,subject,nonfeed,date,Month
October 1601 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1601,TRUE,10/15/2020,October
October 1601 nonfeeding obs2.csv,0,0,0,11.482,17.497,0,862.916,0,8.099,0,0,0,0,0,0,0,1601,TRUE,10/22/2020,October
October 1601 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1601,TRUE,10/22/2020,October
October 1601 nonfeeding obs4.csv,0,0,0,0,45.143,0,854.851,0,0,0,0,0,0,0,0,0,1601,TRUE,10/28/2020,October
October 1602 feeding obs 1.csv,0,38.784,808.505,25.257,0,0,0,0,5.947,0,0,0,21.419,0,0,0,1602,FALSE,10/1/2020,October
October 1602 feeding obs 2.csv,0,24.517,810.778,23.704,0,0,0,0,40.927,0,0,0,0,0,0,0,1602,FALSE,10/12/2020,October
October 1602 feeding obs 3.csv,0,40.1,827.385,22.084,0,0,0,0,6.903,0,0,0,2.691,0,0,0,1602,FALSE,10/19/2020,October
October 1602 feeding obs 4.csv,0,11.241,794.683,52.012,0,0,0,0,42.023,0,0,0,0,0,0,0,1602,FALSE,10/25/2020,October
October 1602 nonfeeding obs1.csv,0,0,0,0,0,0,868.342,0,31.656,0,0,0,0,0,0,0,1602,TRUE,10/14/2020,October
October 1602 nonfeeding obs2.csv,0,0,0,0,12.101,0,887.897,0,0,0,0,0,0,0,0,0,1602,TRUE,10/20/2020,October
October 1602 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1602,TRUE,10/25/2020,October
October 1602 nonfeeding obs4.csv,0,0,0,33.806,44.784,0,769.207,0,52.196,0,0,0,0,0,0,0,1602,TRUE,10/26/2020,October
October 1610 feeding obs 1.csv,0,48.441,839.689,6.296,0,0,0,0,4.799,0,0,0,0,0,0,0,1610,FALSE,10/5/2020,October
October 1610 feeding obs 3.csv,0,30.492,722.728,66.671,0,0,0,0,21.798,0,0,0,57.657,0,0,0,1610,FALSE,10/19/2020,October
October 1610 feeding obs 4.csv,0,13.096,281.052,96.513,0,0,0,0,276.747,0,0,0,232.527,0,0,0,1610,FALSE,10/25/2020,October
October 1610 feeding obs2.csv,0,22.107,648.144,16.643,0,0,0,0,2.888,0,0,0,210.157,0,0,0,1610,FALSE,10/12/2020,October
October 1610 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1610,TRUE,10/14/2020,October
October 1610 nonfeeding obs2.csv,0,0,0,7.267,138.949,0,624.689,0,118.957,0,0,0,0,0,0,0,1610,TRUE,10/20/2020,October
October 1610 nonfeeding obs3.csv,0,0,0,0,26.599,0,787.264,0,86.132,0,0,0,0,0,0,0,1610,TRUE,10/26/2020,October
October 1610 nonfeeding obs4.csv,0,30.172,412.661,23.492,0,0,431.8,0,1.869,0,0,0,0,0,0,0,1610,TRUE,10/28/2020,October
October 1617 feeding obs 1.csv,0,25.649,777.641,20.393,0,0,0,0,25.831,0,0,0,50.414,0,0,0,1617,FALSE,10/1/2020,October
October 1617 feeding obs 2.csv,0,38.117,784.829,37.513,0,0,0,0,39.478,0,0,0,0,0,0,0,1617,FALSE,10/12/2020,October
October 1617 feeding obs 3.csv,0,37.782,781.109,25.356,0,0,0,0,13.267,0,0,0,40.84,0,0,0,1617,FALSE,10/19/2020,October
October 1617 feeding obs 4.csv,0,9.204,667.86,70.651,0,0,0,0,113.751,0,0,0,9.407,0,0,0,1617,FALSE,10/25/2020,October
October 1617 nonfeeding obs 3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1617,TRUE,10/25/2020,October
October 1617 nonfeeding obs1.csv,0,0,0,0,0,0,675.405,0,71.299,0,0,0,153.293,0,0,0,1617,TRUE,10/14/2020,October
October 1617 nonfeeding obs2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1617,TRUE,10/20/2020,October
October 1617 nonfeeding obs4.csv,0,0,4.751,22.397,44.575,0,781.975,0,46.292,0,0,0,0,0,0,0,1617,TRUE,10/26/2020,October
October 1622 feeding obs 2.csv,0,58.1,764.801,50.899,0,0,0,0,24.956,0,0,0,0,0,0,0,1622,FALSE,10/12/2020,October
October 1622 feeding obs 3.csv,0,25.791,853.737,9.114,0,0,0,0,6.995,0,0,0,3.507,0,0,0,1622,FALSE,10/19/2020,October
October 1622 feeding obs 4.csv,0,16.229,690.393,52.029,0,0,0,0,58.694,0,0,0,82.577,0,0,0,1622,FALSE,10/25/2020,October
October 1622 feeding obs1.csv,0,22.768,665.808,23.915,0,0,0,68.918,4.795,0,0,0,0,0,0,0,1622,FALSE,10/5/2020,October
October 1622 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1622,TRUE,10/15/2020,October
October 1622 nonfeeding obs2.csv,0,0,209.052,437.781,41.533,0,0,0,159.964,0,0,0,51.607,0,0,0,1622,TRUE,10/22/2020,October
October 1622 nonfeeding obs3.csv,0,5.39,498.654,172.191,30.421,0,0,0,137.749,0,0,0,54.504,0,0,0,1622,TRUE,10/22/2020,October
October 1622 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1622,TRUE,10/28/2020,October
October 1623 feeding obs 2.csv,0,46.376,735.16,36.215,0,0,0,20.396,31.972,0,0,0,9.794,0,0,0,1623,FALSE,10/12/2020,October
October 1623 feeding obs 3.csv,0,63.133,697.564,11.806,0,0,0,0,9.202,0,0,0,118.214,0,0,0,1623,FALSE,10/19/2020,October
October 1623 feeding obs 4.csv,0,14.689,414.447,69.161,0,0,0,0,33.599,0,0,0,368.033,0,0,0,1623,FALSE,10/25/2020,October
October 1623 feeding obs1.csv,0,40.263,724.71,41.752,0,0,0,0,9.313,0,0,0,78.131,0,0,0,1623,FALSE,10/1/2020,October
October 1623 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1623,TRUE,10/14/2020,October
October 1623 nonfeeding obs2.csv,0,0,78.108,545.675,0,0,2.021,0,263.115,0,0,0,9.108,0,0,0,1623,TRUE,10/15/2020,October
October 1623 nonfeeding obs3.csv,0,0,19.006,74.963,0,0,675.75,0,18.16,0,0,0,112.112,0,0,0,1623,TRUE,10/25/2020,October
October 1623 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1623,TRUE,10/26/2020,October
October 1703 feeding obs 1.csv,1.148,51.17,821.977,19.1,0,0,0,0,6.522,0,0,0,0,0,0,0,1703,FALSE,10/5/2020,October
October 1703 feeding obs 3.csv,0,32.831,708.732,65.114,0,0,0,0,5.779,0,0,0,86.663,0,0,0,1703,FALSE,10/19/2020,October
October 1703 feeding obs 4.csv,0,11.597,580.266,156.871,0,0,0,0,89.052,0,0,0,62.133,0,0,0,1703,FALSE,10/25/2020,October
October 1703 feeding obs2.csv,0,14.4,643.1,47.267,0,0,0,0,0,0,0,0,195.166,0,0,0,1703,FALSE,10/12/2020,October
October 1703 nonfeeding Obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1703,TRUE,10/14/2020,October
October 1703 nonfeeding obs2.csv,0,0,0,304.496,47.841,0,380.237,0,167.41,0,0,0,0,0,0,0,1703,TRUE,10/20/2020,October
October 1703 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1703,TRUE,10/26/2020,October
October 1703 nonfeeding obs4.csv,0,13.754,320.864,84.689,0,0,431.337,0,35.196,0,0,0,0,0,0,0,1703,TRUE,10/28/2020,October
October 1802 feeding obs 1.csv,0,36.241,780.504,39.063,0,0,0,0,10.796,0,0,0,33.324,0,0,0,1802,FALSE,10/1/2020,October
October 1802 feeding obs 2.csv,0,24.275,837.215,24.381,0,0,0,0,7.407,0,0,0,6.669,0,0,0,1802,FALSE,10/12/2020,October
October 1802 feeding obs 3.csv,0,36.276,765.663,30.479,0,0,0,0,18.256,0,0,0,47.041,0,0,0,1802,FALSE,10/19/2020,October
October 1802 feeding obs 4.csv,0,7.681,461.121,91.827,4.597,0,0,0,47.814,0,0,0,286.889,0,0,0,1802,FALSE,10/25/2020,October
October 1802 nonfeeding obs 3.csv,0,0,178.333,126.435,0,0,199.311,0,117.662,0,0,0,274.49,0,0,0,1802,TRUE,10/21/2020,October
October 1802 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1802,TRUE,10/15/2020,October
October 1802 nonfeeding obs2.csv,0,0,230.194,265.338,0,0,0,0,271.216,0,0,0,133.199,0,0,0,1802,TRUE,10/15/2020,October
October 1802 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1802,TRUE,NA,October
October 1803 feeding obs 1.csv,0,22.639,836.169,22.674,0,0,0,0,18.436,0,0,0,0,0,0,0,1803,FALSE,10/1/2020,October
October 1803 feeding obs 3.csv,2.161,33.539,785.491,64.064,0,0,0,0,14.682,0,0,0,0,0,0,0,1803,FALSE,10/19/2020,October
October 1803 feeding obs 4.csv,0,8.444,734.031,70.015,0,0,0,0,76.25,0,0,0,11.143,0,0,0,1803,FALSE,10/25/2020,October
October 1803 feeding obs2.csv,0,19.309,787.58,45.071,0,0,0,0,39.957,0,0,0,8.008,0,0,0,1803,FALSE,10/12/2020,October
October 1803 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1803,TRUE,10/15/2020,October
October 1803 nonfeeding obs2.csv,0,0,0,13.55,7.044,0,852.892,0,26.51,0,0,0,0,0,0,0,1803,TRUE,10/15/2020,October
October 1803 nonfeeding obs3.csv,0,0,62.882,407.211,122.674,0,1.002,0,289.75,0,0,0,15.305,0,0,0,1803,TRUE,10/26/2020,October
October 1803 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1803,TRUE,10/28/2020,October
October 1820 feeding obs 2.csv,0,48.494,524.428,10.807,0,0,0,0,4.033,0,0,0,312.156,0,0,0,1820,FALSE,10/12/2020,October
October 1820 feeding obs 3.csv,0,67.644,455.042,4.99,0,0,0,0,3.992,0,0,0,367.74,0,0,0,1820,FALSE,10/19/2020,October
October 1820 feeding obs 4.csv,0,25.816,654.975,16.803,0,0,0,0,52.46,0,0,0,148.921,0,0,0,1820,FALSE,10/25/2020,October
October 1820 feeding obs1.csv,0,52.831,628.558,12.109,0,0,0,0,2.885,0,0,0,203.541,0,0,0,1820,FALSE,10/5/2020,October
October 1820 nonfeeding obs1.csv,0,63.854,161.496,220.727,53.893,0,66.934,0,333.032,0,0,0,0,0,0,0,1820,TRUE,10/15/2020,October
October 1820 nonfeeding obs2.csv,0,0,640.26,105.294,0,0,0,0,154.408,0,0,0,0,0,0,0,1820,TRUE,10/21/2020,October
October 1820 nonfeeding obs3.csv,0,0,398.642,21.486,0,0,0,117.992,98.158,0,0,0,0,0,0,0,1820,TRUE,10/22/2020,October
October 1820 nonfeeding obs4.csv,0,0,0,0,48.074,0,828.213,0,23.705,0,0,0,0,0,0,0,1820,TRUE,10/28/2020,October
October 1841 feeding obs 2.csv,0,49.596,714.607,13.511,0,0,0,0,17.268,0,0,0,104.188,0,0,0,1841,FALSE,10/12/2020,October
October 1841 feeding obs 3.csv,0,63.395,699.56,19.211,0,0,0,0,57.243,0,0,0,60.467,0,0,0,1841,FALSE,10/19/2020,October
October 1841 feeding obs 4.csv,0,17.708,750.238,16.602,0,0,0,6.113,56.212,0,0,0,45.55,0,0,0,1841,FALSE,10/25/2020,October
October 1841 feeding obs1.csv,0,39.126,662.836,22.703,0,0,0,12.114,2.304,0,0,0,30.118,0,0,0,1841,FALSE,10/5/2020,October
October 1841 nonfeeding obs1.csv,0,0,155.061,277.564,81.844,0,133.726,0,251.777,0,0,0,0,0,0,0,1841,TRUE,10/15/2020,October
October 1841 nonfeeding obs2.csv,0,0,200.703,84.575,0,0,0,0,614.696,0,0,0,0,0,0,0,1841,TRUE,10/21/2020,October
October 1841 nonfeeding obs3.csv,0,3.688,543.615,171.407,0,0,0,0,181.258,0,0,0,0,0,0,0,1841,TRUE,10/22/2020,October
October 1841 nonfeeding obs4.csv,0,0,16.853,63.147,41.802,0,679.837,0,92.728,0,0,0,0,0,0,0,1841,TRUE,10/28/2020,October
October 1842 feeding obs 1.csv,0,39.012,824.592,6.798,0,0,0,0,28.998,0,0,0,0,0,0,0,1842,FALSE,10/1/2020,October
October 1842 feeding obs 3.csv,0,31.716,778.635,24.398,0,0,0,15.413,48.132,0,0,0,0,0,0,0,1842,FALSE,10/19/2020,October
October 1842 feeding obs 4.csv,0,11.801,713.773,56.652,0,0,0,0,96.735,0,0,0,20.912,0,0,0,1842,FALSE,10/25/2020,October
October 1842 feeding obs2.csv,0,23.628,793.511,35.991,0,0,0,0,46.745,0,0,0,0,0,0,0,1842,FALSE,10/12/2020,October
October 1842 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1842,TRUE,10/14/2020,October
October 1842 nonfeeding obs2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1842,TRUE,10/20/2020,October
October 1842 nonfeeding obs3.csv,0,0,668.084,11.034,0,0,164.782,0,56.082,0,0,0,0,0,0,0,1842,TRUE,10/21/2020,October
October 1842 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1842,TRUE,10/27/2020,October
October 1850 feeding obs 1.csv,0,24.103,631.94,127.604,0,0,0,0,111.062,0,0,0,5.198,0,0,0,1850,FALSE,10/1/2020,October
October 1850 feeding obs 3.csv,0,39.376,260.923,339.34,0,0,0,0,156.09,0,0,0,104.157,0,0,0,1850,FALSE,10/19/2020,October
October 1850 feeding obs 4.csv,0,9.692,130.638,336.717,0,0,0,0,401.84,0,0,0,21.021,0,0,0,1850,FALSE,10/25/2020,October
October 1850 feeding obs2.csv,0,24.784,561.079,105.914,0,0,0,0,188.512,0,0,0,19.601,0,0,0,1850,FALSE,10/12/2020,October
October 1850 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1850,TRUE,10/15/2020,October
October 1850 nonfeeding obs2.csv,0,10.23,231.58,152.214,7.618,0,429.559,0,68.202,0,0,0,0,0,0,0,1850,TRUE,10/15/2020,October
October 1850 nonfeeding obs3.csv,0,5.385,308.593,146.213,158.245,0,44.894,0,236.6,0,0,0,0,0,0,0,1850,TRUE,10/26/2020,October
October 1850 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1850,TRUE,10/28/2020,October
October 1851 feding obs 1.csv,0,28.332,574.728,79.729,0,0,0,0,82.504,0,0,0,134.588,0,0,0,1851,FALSE,10/1/2020,October
October 1851 feeding obs 3.csv,0,19.404,440.535,77.602,0,0,0,0,121.414,0,0,0,240.964,0,0,0,1851,FALSE,10/19/2020,October
October 1851 feeding obs 4.csv,0,3.075,116.399,446.336,0,0,0,0,129.108,0,0,0,204.999,0,0,0,1851,FALSE,10/25/2020,October
October 1851 feeding obs2.csv,0,18.31,434.39,124.105,0,0,0,0,42.311,0,0,0,280.777,0,0,0,1851,FALSE,10/12/2020,October
October 1851 nonfeeding obs 2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1851,TRUE,10/20/2020,October
October 1851 nonfeeding obs 3.csv,0,15.851,232.463,189.3,0,0,131.301,0,281.964,0,0,0,49.065,0,0,0,1851,TRUE,10/21/2020,October
October 1851 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1851,TRUE,10/14/2020,October
October 1851 nonfeeding obs4.csv,0,0,212.963,276.926,0,0,0,0,317.439,0,0,0,92.593,0,0,0,1851,TRUE,NA,October
October 1853 feeding obs 1.csv,0,42.58,831.217,10.663,0,0,0,0,15.483,0,0,0,0,0,0,0,1853,FALSE,10/1/2020,October
October 1853 feeding obs 2.csv,0,46.074,782.716,13.256,0,0,0,5.893,43.893,0,0,0,0,0,0,0,1853,FALSE,10/12/2020,October
October 1853 feeding obs 3.csv,0,53.871,684.536,25.861,0,0,0,0,102.577,0,0,0,33.046,0,0,0,1853,FALSE,10/19/2020,October
October 1853 feeding obs 4.csv,1.101,26.021,413.35,26.053,0,0,0,0,76.15,0,0,0,357.257,0,0,0,1853,FALSE,10/25/2020,October
October 1853 nonfeeding obs1.csv,0,0,164.844,17.094,0,0,475.767,79.67,124.273,0,0,0,0,0,0,0,1853,TRUE,10/15/2020,October
October 1853 nonfeeding obs2.csv,0,0,39.397,45.665,0,0,713.873,0,64.198,0,0,0,36.851,0,0,0,1853,TRUE,10/15/2020,October
October 1853 nonfeeding obs3.csv,0,0,1.893,132.329,0,0,635.934,0,129.826,0,0,0,0,0,0,0,1853,TRUE,10/21/2020,October
October 1853 nonfeeding obs4.csv,0,0,16.032,0,0,0,864.473,0,19.493,0,0,0,0,0,0,0,1853,TRUE,NA,October
November 1600 feeding obs 1.csv,0,15.648,781.985,14.305,0,0,0,0,34,0,0,0,53.984,0,0,0,1600,FALSE,11/2/2020,November
November 1600 feeding obs 2.csv,0,17.521,808.384,10.975,9.009,0,0,0,23.849,0,0,0,28.085,0,0,0,1600,FALSE,11/9/2020,November
November 1600 feeding obs 3.csv,0,28.515,751.82,35.724,0,0,0,0,41.525,0,0,0,42.722,0,0,0,1600,FALSE,11/16/2020,November
November 1600 feeding obs 4.csv,0,23.949,622.548,39.951,0,0,0,0,100.653,0,0,0,78.603,0,0,0,1600,FALSE,11/22/2020,November
November 1600 nonfeeding obs1.csv,0,0,316.403,259.091,44.677,0,152.871,0,71.275,0,0,0,38.013,0,0,0,1600,TRUE,11/2/2020,November
November 1600 nonfeeding obs2.csv,0,0,53.983,144.854,0,0,565.022,0,136.115,0,0,0,0,0,0,0,1600,TRUE,11/2/2020,November
November 1600 nonfeeding obs3.csv,0,0,0,0,48.413,0,811.075,0,40.504,0,0,0,0,0,0,0,1600,TRUE,11/3/2020,November
November 1600 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1600,TRUE,11/4/2020,November
November 1601 feeding obs 1.csv,0,21.005,707.295,28.769,0,0,0,0,81.492,0,0,0,61.36,0,0,0,1601,FALSE,11/2/2020,November
November 1601 feeding obs 2.csv,0,66.245,789.487,8.642,0,0,0,0,14.876,0,0,0,20.649,0,0,0,1601,FALSE,11/9/2020,November
November 1601 feeding obs 3.csv,0,34.353,682.263,33.527,0,0,0,0,26.923,0,0,0,122.812,0,0,0,1601,FALSE,11/16/2020,November
November 1601 feeding obs 4.csv,0,40.962,496.283,62.981,0,0,0,0,138.111,0,0,0,161.563,0,0,0,1601,FALSE,11/22/2020,November
November 1601 nonfeeding obs1.csv,0,6.787,83.553,104.313,39.949,0,444.356,0,195.024,0,0,0,25.992,0,0,0,1601,TRUE,11/2/2020,November
November 1601 nonfeeding obs2.csv,0,0,46.604,219.214,43.337,0,67.091,0,523.728,0,0,0,0,0,0,0,1601,TRUE,11/3/2020,November
November 1601 nonfeeding obs3.csv,0,0,0,0,0,0,821.355,0,78.643,0,0,0,0,0,0,0,1601,TRUE,11/4/2020,November
November 1601 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1601,TRUE,11/10/2020,November
November 1602 feeding obs 1.csv,0,22.808,853.131,21.808,0,0,0,0,0,0,0,0,2.202,0,0,0,1602,FALSE,11/2/2020,November
November 1602 feeding obs 2.csv,0,40.987,836.143,5.761,0,0,0,0,8.367,0,0,0,8.653,0,0,0,1602,FALSE,11/9/2020,November
November 1602 feeding obs 3.csv,0,29.018,784.655,75.667,0,0,0,0,10.603,0,0,0,0,0,0,0,1602,FALSE,11/16/2020,November
November 1602 feeding obs 4.csv,0,61.159,711.324,64.394,0,0,0,0,38.389,0,0,0,24.62,0,0,0,1602,FALSE,11/22/2020,November
November 1602 nonfeeding obs1.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1602,TRUE,11/2/2020,November
November 1602 nonfeeding obs2.csv,0,0,93.858,34.06,40.128,0,514.171,0,216.767,0,0,0,0,0,0,0,1602,TRUE,11/3/2020,November
November 1602 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1602,TRUE,11/4/2020,November
November 1602 nonfeeding obs4.csv,0,0,0,15.242,47.007,0,774.718,0,63.017,0,0,0,0,0,0,0,1602,TRUE,11/10/2020,November
November 1610 feeding obs 1.csv,0,19.712,625.195,84.251,0,0,0,0,30.217,0,0,0,140.038,0,0,0,1610,FALSE,11/2/2020,November
November 1610 feeding obs 2.csv,0,13.815,651.845,53.617,0,0,0,0,25.117,0,0,0,155.553,0,0,0,1610,FALSE,11/9/2020,November
November 1610 feeding obs 3.csv,0,22.472,447.82,109.124,0,0,0,0,53.592,0,0,0,266.903,0,0,0,1610,FALSE,11/16/2020,November
November 1610 feeding obs 4.csv,0,20.835,514.14,153.481,0,0,0,0,80.602,0,0,0,130.872,0,0,0,1610,FALSE,11/22/2020,November
November 1610 nonfeeding obs1.csv,0,0,97.707,49.603,0,0,696.879,0,55.795,0,0,0,0,0,0,0,1610,TRUE,11/16/2020,November
November 1610 nonfeeding obs2.csv,0,0,0,65.257,12.141,0,742.104,0,80.486,0,0,0,0,0,0,0,1610,TRUE,11/18/2020,November
November 1610 nonfeeding obs3.csv,0,42.772,448.874,300.391,0,0,0,0,103.633,0,0,0,3.465,0,0,0,1610,TRUE,11/18/2020,November
November 1610 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1610,TRUE,11/20/2020,November
November 1617 feeding obs 1.csv,0,13.73,832.338,39.864,0,0,0,0,8.835,0,0,0,5.184,0,0,0,1617,FALSE,11/2/2020,November
November 1617 feeding obs 2.csv,0,36.921,783.584,27.921,0,0,0,0,13.033,0,0,0,38.455,0,0,0,1617,FALSE,11/9/2020,November
November 1617 feeding obs 3.csv,0,15.507,766.912,55.514,0,0,0,0,6.965,0,0,0,55.043,0,0,0,1617,FALSE,11/16/2020,November
November 1617 feeding obs 4.csv,0,40.044,490.209,144.067,0,0,0,0,157.36,0,0,0,67.43,0,0,0,1617,FALSE,11/22/2020,November
November 1617 nonfeeding obs1.csv,0,0,2.15,8.959,0,0,880.99,0,7.898,0,0,0,0,0,0,0,1617,TRUE,11/2/2020,November
November 1617 nonfeeding obs2.csv,0,0,0,0,25.177,0,874.819,0,0,0,0,0,0,0,0,0,1617,TRUE,11/3/2020,November
November 1617 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1617,TRUE,11/4/2020,November
November 1617 nonfeeding obs4.csv,0,0,0,0,29.872,0,870.12,0,0,0,0,0,0,0,0,0,1617,TRUE,11/10/2020,November
November 1622 feeding obs 1.csv,0,29.017,844.755,18.58,0,0,0,0,4.501,0,0,0,3.102,0,0,0,1622,FALSE,11/2/2020,November
November 1622 feeding obs 2.csv,0,90.017,703.456,6.24,0,0,0,0,11.605,0,0,0,87.05,0,0,0,1622,FALSE,11/9/2020,November
November 1622 feeding obs 3.csv,0,32.499,399.806,175.137,0,0,0,0,18.905,0,0,0,272.918,0,0,0,1622,FALSE,11/16/2020,November
November 1622 feeding obs 4.csv,0,22.156,398.448,166.904,0,0,0,0,126.531,0,0,0,185.235,0,0,0,1622,FALSE,11/22/2020,November
November 1622 nonfeeding obs1.csv,0,0,0,63.597,13.173,0,763.021,0,34.988,0,0,0,0,0,0,0,1622,TRUE,11/2/2020,November
November 1622 nonfeeding obs2.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1622,TRUE,11/3/2020,November
November 1622 nonfeeding obs3.csv,0,0,0,0,0,0,849.691,0,50.307,0,0,0,0,0,0,0,1622,TRUE,11/4/2020,November
November 1622 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1622,TRUE,11/10/2020,November
November 1623 feeding obs 1.csv,0,32.411,776.318,57.66,0,0,0,0,14.408,0,0,0,19.151,0,0,0,1623,FALSE,11/2/2020,November
November 1623 feeding obs 2.csv,0,43.114,714.9,15.559,8.645,0,0,29.522,28.813,0,0,0,51.672,0,0,0,1623,FALSE,11/9/2020,November
November 1623 feeding obs 3.csv,0,32.168,698.898,62.028,0,0,0,0,34.279,0,0,0,64.843,0,0,0,1623,FALSE,11/16/2020,November
November 1623 feeding obs 4.csv,0,41.824,631.906,31.723,0,0,0,0,43.227,0,0,0,151.24,0,0,0,1623,FALSE,11/22/2020,November
November 1623 nonfeeding obs1.csv,0,0,36.083,97.168,0,0,654.476,0,112.252,0,0,0,0,0,0,0,1623,TRUE,11/2/2020,November
November 1623 nonfeeding obs2.csv,0,0,30.136,158.649,13.503,0,586.9,0,110.793,0,0,0,0,0,0,0,1623,TRUE,11/2/2020,November
November 1623 nonfeeding obs3.csv,0,0,0,0,30.371,0,868.168,0,0,0,0,0,0,0,0,0,1623,TRUE,11/3/2020,November
November 1623 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1623,TRUE,11/4/2020,November
November 1703 feeding obs 1.csv,6.996,18.976,816.985,48.559,0,0,0,0,0.8,0,0,0,7.629,0,0,0,1703,FALSE,11/2/2020,November
November 1703 feeding obs 2.csv,0,12.095,838.976,22.66,0,0,0,0,10.369,0,0,0,15.846,0,0,0,1703,FALSE,11/9/2020,November
November 1703 feeding obs 3.csv,0,9.969,513.616,88.795,0,0,0,0,0,0,0,0,287.541,0,0,0,1703,FALSE,11/16/2020,November
November 1703 feeding obs 4.csv,0,30.306,617.372,121.297,0,0,0,0,6.903,0,0,0,124.014,0,0,0,1703,FALSE,11/22/2020,November
November 1703 nonfeeding obs1.csv,0,0,54.129,270.488,0,0,41.626,0,488.79,0,0,0,42.625,0,0,0,1703,TRUE,11/16/2020,November
November 1703 nonfeeding obs2.csv,0,0,38.94,189.72,0,0,314.863,0,330.243,0,0,0,26.197,0,0,0,1703,TRUE,11/18/2020,November
November 1703 nonfeeding obs3.csv,0,0,46.903,476.701,0,0,13.982,0,341.664,0,0,9.128,0,0,0,0,1703,TRUE,11/18/2020,November
November 1703 nonfeeding obs4.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1703,TRUE,11/20/2020,November
November 1802 feeding obs 1.csv,0,48.108,663.594,115.254,0,0,0,12.416,17.763,0,0,0,14.405,0,0,0,1802,FALSE,11/2/2020,November
November 1802 feeding obs 2.csv,0,25.075,551.944,78.756,0,0,0,0,18.507,0,0,0,223.22,0,0,0,1802,FALSE,11/9/2020,November
November 1802 feeding obs 3.csv,0,67.835,396.779,136.399,0,0,0,0,54.008,0,0,0,244.879,0,0,0,1802,FALSE,11/16/2020,November
November 1802 feeding obs 4.csv,0,118.122,221.643,117.053,0,0,0,0,16.025,0,0,0,427.053,0,0,0,1802,FALSE,11/22/2020,November
November 1802 nonfeeding obs1.csv,0,10.195,195.024,332.961,0,0,0,0,341.915,0,0,17.339,0,0,0,0,1802,TRUE,11/16/2020,November
November 1802 nonfeeding obs2.csv,0,0,77.24,188.912,20.66,49.63,409.545,0,143.506,0,0,0,0,0,0,0,1802,TRUE,11/17/2020,November
November 1802 nonfeeding obs3.csv,0,0,0,0,0,0,900,0,0,0,0,0,0,0,0,0,1802,TRUE,11/18/2020,November
November 1802 nonfeeding obs4.csv,0,0,14.702,270.81,15.418,28.153,355.202,0,215.669,0,0,0,0,0,0,0,1802,TRUE,11/27/2020,November
November 1803 feeding obs 1.csv,0,21.593,745.151,82.415,0,0,0,0,50.749,0,0,0,0,0,0,0,1803,FALSE,11/2/2020,November
